"LURN_SAK","INCIDENT_DATE","STAT","STAT_DESC","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18591349,"2018-05-26 09:19:07","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","NESTOR AVE AND 153RD ST","COMPTON",,"918-07350-2832","2832","07350","CA0190042","COMPTON","N"
18591608,"2018-05-26 10:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1900 S SANTA FE AVE","COMPTON","90221","918-07362-2841","2841","07362","CA0190042","COMPTON","N"
18591622,"2018-05-26 10:15:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","2800 MARTIN LUTHER KING BLVD","LYNWOOD","90262","918-07733-2111","2111","07733","CA01900V3","CENTURY","N"
18591555,"2018-05-26 10:47:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7800 ATLANTIC AVE","CUDAHY","90201","918-07898-0263","0263","07898","CA0190002","EAST LOS ANGELES","N"
18591712,"2018-05-26 12:42:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2300 COWLIN AVE","COMMERCE",,"918-07911-0243","0243","07911","CA0190002","EAST LOS ANGELES","N"
18591833,"2018-05-26 13:00:00","095","GRAND THEFT VEHICLE (GTA): Motorcycle","11300 S BERENDO AVE","LOS ANGELES","90044","918-04108-0375","0375","04108","CA0190003","SOUTH LOS ANGELES","N"
18591504,"2018-05-26 13:34:50","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","29500 SHANNON CT","CANYON COUNTRY","91387","918-07353-0655","0655","07353","CA0190006","SANTA CLARITA VALLEY","N"
18591438,"2018-05-26 13:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","37200 KEITH CT","PALMDALE",,"918-07701-2603","2603","07701","CA01900W9","PALMDALE","N"
18591597,"2018-05-26 14:52:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","18500 COLIMA RD","ROWLAND HEIGHTS","91748","918-03368-2932","2932","03368","CA0190020","WALNUT","N"
18591887,"2018-05-26 15:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2500 E EL SEGUNDO BLVD","LOS ANGELES",,"918-07751-2136","2136","07751","CA01900V3","CENTURY","N"
18591634,"2018-05-26 16:25:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2500 124TH ST","LOS ANGELES",,"918-07734-2136","2136","07734","CA01900V3","CENTURY","N"
18591635,"2018-05-26 16:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1300 N PEARL AVE","COMPTON","90221","918-07367-2823","2823","07367","CA0190042","COMPTON","N"
18591767,"2018-05-26 17:05:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1900 260TH ST","LOMITA","90717","918-01976-1713","1713","01976","CA0190017","LOMITA","N"
18591682,"2018-05-26 17:16:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","21400 S ALAMEDA BLVD","CARSON",,"918-05496-1621","1621","05496","CA0190016","CARSON","N"
18591664,"2018-05-26 17:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11700 ATLANTIC AVE","LYNWOOD","90262","918-07735-2115","2115","07735","CA01900V3","CENTURY","N"
18591929,"2018-05-26 18:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4000 CLARA ST","CUDAHY",,"918-07933-0261","0261","07933","CA0190002","EAST LOS ANGELES","N"
18596031,"2018-05-26 19:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","18600 STUDEBAKER RD","CERRITOS","90703","918-00504-3801","3801","00504","CA01900V1","TRAP","N"
18596032,"2018-05-26 19:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","18600 STUDEBAKER RD","CERRITOS","90703","918-00505-3801","3801","00505","CA01900V1","TRAP","N"
18591834,"2018-05-26 20:50:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2200 FLORENCE AVE","LOS ANGELES",,"918-07743-2173","2173","07743","CA01900V3","CENTURY","N"
18592078,"2018-05-26 22:24:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","1400 W ARROW HWY","SAN DIMAS","91773","918-02765-0811","0811","02765","CA0190008","SAN DIMAS","N"
18591175,"2018-05-26 23:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","900 AZUSA AVE","LA PUENTE","91744","918-06955-1435","1435","06955","CA0190014","INDUSTRY","N"
18592197,"2018-05-27 00:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1400 LANCEWOOD AVE","HACIENDA HEIGHTS",,"918-07005-1473","1473","07005","CA0190014","INDUSTRY","N"
18592122,"2018-05-27 01:52:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","17500 S LYSANDER DR","CARSON",,"918-05503-1630","1630","05503","CA0190016","CARSON","N"
18592257,"2018-05-27 02:00:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","10900 ALEXANDER AVE","LYNWOOD",,"918-07769-2113","2113","07769","CA01900V3","CENTURY","N"
18592017,"2018-05-27 02:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10200 LANETT AVE","WHITTIER",,"918-08161-0491","0491","08161","CA0190004","NORWALK","N"
18592055,"2018-05-27 02:45:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","41700 PORT AVE","PALMDALE",,"918-07747-2616","2616","07747","CA01900W9","PALMDALE","N"
18591962,"2018-05-27 02:50:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","13800 BROADWAY AVE","LOS ANGELES",,"918-07755-2141","2141","07755","CA01900V3","CENTURY","N"
18592083,"2018-05-27 03:15:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1100 N ROWAN AVE","LOS ANGELES",,"918-07942-0272","0272","07942","CA0190002","EAST LOS ANGELES","N"
18591993,"2018-05-27 03:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7300 BEACH ST","LOS ANGELES","90001","918-07759-2173","2173","07759","CA01900V3","CENTURY","N"
18592028,"2018-05-27 03:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","3300 LYNWOOD RD","LYNWOOD","90262","918-07760-2116","2116","07760","CA01900V3","CENTURY","N"
18592044,"2018-05-27 03:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11100 WINCHELL ST","WHITTIER","90606","918-03744-1575","1575","03744","CA0190015","PICO RIVERA","N"
18592097,"2018-05-27 03:30:00","094","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van, Attempt","4300 WALNUT GROVE AVE","ROSEMEAD","91770","918-06444-0530","0530","06444","CA0190005","TEMPLE","N"
18592088,"2018-05-27 07:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","200 W ALBERTONI ST","CARSON",,"918-05501-1610","1610","05501","CA0190016","CARSON","N"
18592406,"2018-05-27 07:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","4000 DELTA AVE","ROSEMEAD","91770","918-06466-0531","0531","06466","CA0190005","TEMPLE","N"
18592727,"2018-05-27 09:00:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","7400 NORWALK BLVD","WHITTIER","90606","918-03769-1576","1576","03769","CA0190015","PICO RIVERA","N"
18592066,"2018-05-27 10:14:02","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","AMAR RD AND ORANGE AVE","LA PUENTE","91744","918-06994-1430","1430","06994","CA0190014","INDUSTRY","N"
18592098,"2018-05-27 11:12:25","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1100 S ATLANTIC AVE","COMPTON",,"918-07392-2847","2847","07392","CA0190042","COMPTON","N"
18592200,"2018-05-27 13:10:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1400 E AVENUE Q-13","PALMDALE","93550","918-07754-2610","2610","07754","CA01900W9","PALMDALE","N"
18592184,"2018-05-27 13:25:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","13800 AMAR RD","LA PUENTE","91744","918-07003-1430","1430","07003","CA0190014","INDUSTRY","N"
18592231,"2018-05-27 14:40:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","15200 LOS ROBLES AVE","HACIENDA HEIGHTS",,"918-07008-1477","1477","07008","CA0190014","INDUSTRY","N"
18593342,"2018-05-27 15:00:30","090","GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","16500 PHIEBE AVE","LA MIRADA",,"918-08248-0466","0466","08248","CA0190004","NORWALK","N"
18592294,"2018-05-27 15:40:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","10700 ROSECRANS AVE","NORWALK","90650","918-08178-0451","0451","08178","CA0190004","NORWALK","N"
18592422,"2018-05-27 20:32:47","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","18400 SOLEDAD CANYON RD","CANYON COUNTRY","91351","918-07416-0613","0613","07416","CA0190006","SANTA CLARITA VALLEY","N"
18592553,"2018-05-27 21:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1100 W RANCHO VISTA BLVD","PALMDALE",,"918-07779-2618","2618","07779","CA01900W9","PALMDALE","N"
18592876,"2018-05-27 22:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2400 BEDESSEN AVE","COMMERCE",,"918-07981-0243","0243","07981","CA0190002","EAST LOS ANGELES","N"
18592725,"2018-05-27 22:45:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","ADAMS ST AND ALAMEDA ST","CARSON",,"918-05525-1622","1622","05525","CA0190016","CARSON","N"
18593909,"2018-05-28 00:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","9300 RIO DELL ST","ROSEMEAD","91770","918-06532-0530","0530","06532","CA0190005","TEMPLE","N"
18592776,"2018-05-28 00:15:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1600 E 62ND ST","LOS ANGELES",,"918-07788-2171","2171","07788","CA01900V3","CENTURY","N"
18592676,"2018-05-28 01:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11600 THINES AVE","SOUTH EL MONTE","91733","918-06478-0562","0562","06478","CA0190005","TEMPLE","N"
18592909,"2018-05-28 01:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","300 E WOODBURY RD","ALTADENA","91001","918-01533-0774","0774","01533","CA0190007","ALTADENA","N"
18592668,"2018-05-28 01:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","14300 BROADWAY","WHITTIER","90604","918-08207-0492","0492","08207","CA0190004","NORWALK","N"
18592766,"2018-05-28 02:15:00","094","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van, Attempt","14100 LEFFINGWELL RD","WHITTIER",,"918-08216-0495","0495","08216","CA0190004","NORWALK","N"
18592793,"2018-05-28 02:30:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","8900 SONGFEST DR","PICO RIVERA","90660","918-03773-1519","1519","03773","CA0190015","PICO RIVERA","N"
18593454,"2018-05-28 02:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1000 E CONCHA ST","ALTADENA","91001","918-01544-0775","0775","01544","CA0190007","ALTADENA","N"
18592587,"2018-05-28 03:18:22","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2400 N SLATER AVE","COMPTON",,"918-07418-2812","2812","07418","CA0190042","COMPTON","N"
18592830,"2018-05-28 03:30:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","11300 ALAMEDA ST","LYNWOOD","90262","918-07790-2111","2111","07790","CA01900V3","CENTURY","N"
18592702,"2018-05-28 03:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","400 E 238TH ST","CARSON","90745","918-05524-1624","1624","05524","CA0190016","CARSON","N"
18592625,"2018-05-28 04:20:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","2100 E 220TH ST","CARSON","90745","918-05518-1621","1621","05518","CA0190016","CARSON","N"
18592823,"2018-05-28 04:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","12500 BREEZEWOOD DR","WHITTIER","90604","918-08220-0492","0492","08220","CA0190004","NORWALK","N"
18594091,"2018-05-28 04:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","200 E 157TH ST","GARDENA",,"918-07497-2871","2871","07497","CA0190042","COMPTON","N"
18592850,"2018-05-28 04:52:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","14600 REIS ST","WHITTIER",,"918-08222-0492","0492","08222","CA0190004","NORWALK","N"
18592747,"2018-05-28 05:07:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","9000 COFFMAN PICO RD","PICO RIVERA","90660","918-03771-1513","1513","03771","CA0190015","PICO RIVERA","N"
18592649,"2018-05-28 07:10:00","090","GRAND THEFT VEHICLE (GTA): Cargo/Vehicle, laden with freight","2300 E 220TH ST","CARSON",,"918-05520-1622","1622","05520","CA0190016","CARSON","N"
18592657,"2018-05-28 07:32:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1500 125TH ST","LOS ANGELES",,"918-04144-0377","0377","04144","CA0190003","SOUTH LOS ANGELES","N"
18593341,"2018-05-28 09:00:00","092","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van, Attempt","14100 MULBERRY DR","WHITTIER",,"918-08247-0491","0491","08247","CA0190004","NORWALK","N"
18592715,"2018-05-28 09:28:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11900 NEW HAMPSHIRE","LOS ANGELES",,"918-04146-0378","0378","04146","CA0190003","SOUTH LOS ANGELES","N"
18592722,"2018-05-28 09:48:29","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1400 E ROSE ST","COMPTON",,"918-07427-2823","2823","07427","CA0190042","COMPTON","N"
18599963,"2018-05-28 11:59:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5100 JARDINE ST","COMMERCE","90040","918-08395-0243","0243","08395","CA0190002","EAST LOS ANGELES","N"
18593541,"2018-05-28 12:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","900 S EASTMAN AVE","LOS ANGELES",,"918-08021-0277","0277","08021","CA0190002","EAST LOS ANGELES","N"
18592847,"2018-05-28 13:02:13","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","STOCKWELL ST AND ANZAC AVE","COMPTON",,"918-07432-2813","2813","07432","CA0190042","COMPTON","N"
18593783,"2018-05-28 13:15:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","9300 FAYWOOD ST","BELLFLOWER",,"918-12029-1332","1332","12029","CA0190013","LAKEWOOD","N"
18592979,"2018-05-28 13:45:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5200 PEPPERWOOD AVE","LAKEWOOD",,"918-11971-1329","1329","11971","CA0190013","LAKEWOOD","N"
18583784,"2018-05-28 14:41:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","BUSBY DR AND COLIMA RD","WHITTIER",,"918-07755-0491","0491","07755","CA0190004","NORWALK","N"
18593007,"2018-05-28 17:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","22500 DEVLIN AVE","HAWAIIAN GARDENS",,"018-11973-1351","1351","11973","CA0190013","LAKEWOOD","N"
18593009,"2018-05-28 17:24:34","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11800 NEW HAMPSHIRE AVE","LOS ANGELES","90044","918-04149-0378","0378","04149","CA0190003","SOUTH LOS ANGELES","N"
18593035,"2018-05-28 17:40:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","30100 HASLEY CANYON RD","CASTAIC",,"018-07451-0661","0661","07451","CA0190006","SANTA CLARITA VALLEY","N"
18593046,"2018-05-28 17:50:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2600 FLOWER ST","WALNUT PARK",,"918-07803-2178","2178","07803","CA01900V3","CENTURY","N"
18593047,"2018-05-28 18:07:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2600 FLOWER ST","LOS ANGELES",,"918-07804-2178","2178","07804","CA01900V3","CENTURY","N"
18338744,"2018-05-28 20:25:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7400 STATE ST","HUNTINGTON PARK","90255","917-14560-2140","2140","14560","CA01900V3","CENTURY","N"
18593206,"2018-05-28 20:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5200 CLARA ST","CUDAHY",,"918-07996-0262","0262","07996","CA0190002","EAST LOS ANGELES","N"
18592442,"2018-05-28 20:44:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","25TH ST W AND AVENUE H-8","LANCASTER",,"918-10463-1137","1137","10463","CA0190024","LANCASTER","N"
18594934,"2018-05-28 21:00:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","1200 84TH PL","LOS ANGELES",,"918-07897-2174","2174","07897","CA01900V3","CENTURY","N"
18593358,"2018-05-28 21:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","13200 SAN PEDRO ST","LOS ANGELES",,"918-07826-2141","2141","07826","CA01900V3","CENTURY","N"
18593186,"2018-05-28 22:18:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","16900 MAIN ST","LA PUENTE","91744","918-07065-1434","1434","07065","CA0190014","INDUSTRY","N"
18593763,"2018-05-28 22:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","500 S LA VERNE AVE","LOS ANGELES",,"918-08029-0284","0284","08029","CA0190002","EAST LOS ANGELES","N"
18593271,"2018-05-28 22:37:30","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5000 LAKEWOOD BLVD","LAKEWOOD","90712","918-12000-1320","1320","12000","CA0190013","LAKEWOOD","N"
18593211,"2018-05-28 22:44:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","3400 CARLIN AVE","LYNWOOD","90262","918-07815-2116","2116","07815","CA01900V3","CENTURY","N"
18593495,"2018-05-29 00:30:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","400 DURFEE AVE","S EL MONTE","91733","918-06519-0576","0576","06519","CA0190005","TEMPLE","N"
18594080,"2018-05-29 00:56:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","BULLIS RD AND COMPTON BLVD","COMPTON",,"918-07864-2111","2111","07864","CA01900V3","CENTURY","N"
18593339,"2018-05-29 02:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7000 CONVERSE AVE","LOS ANGELES",,"918-07823-2171","2171","07823","CA01900V3","CENTURY","N"
18593352,"2018-05-29 02:15:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11100 LINDEN ST","LYNWOOD","90262","918-07825-2113","2113","07825","CA01900V3","CENTURY","N"
18593357,"2018-05-29 02:30:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","8200 BROADWAY AVE","WHITTIER","90606","918-03791-1578","1578","03791","CA0190015","PICO RIVERA","N"
18593779,"2018-05-29 03:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","5500 OLANDA ST","LYNWOOD","90262","918-07848-2118","2118","07848","CA01900V3","CENTURY","N"
18593430,"2018-05-29 03:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11100 HAYFORD ST","NORWALK","90650","918-08251-0455","0455","08251","CA0190004","NORWALK","N"
18593347,"2018-05-29 03:30:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","11400 MUXIEL DR","LYNWOOD",,"918-07824-2114","2114","07824","CA01900V3","CENTURY","N"
18593436,"2018-05-29 03:45:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","4500 LOUISE ST","LYNWOOD","90262","918-07831-2116","2116","07831","CA01900V3","CENTURY","N"
18593849,"2018-05-29 04:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","7200 WATCHER ST","COMMERCE",,"918-08034-0247","0247","08034","CA0190002","EAST LOS ANGELES","N"
18593398,"2018-05-29 04:07:00","097","GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","700 E WALNUT ST","CARSON",,"918-05550-1611","1611","05550","CA0190016","CARSON","N"
18593372,"2018-05-29 05:00:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","11800 THIRD AVE","LYNWOOD","90262","918-07827-2117","2117","07827","CA01900V3","CENTURY","N"
18593381,"2018-05-29 05:25:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2400 MAYNARD DR","DUARTE","91010","918-06514-0542","0542","06514","CA0190005","TEMPLE","N"
18593354,"2018-05-29 06:00:00","097","GRAND THEFT VEHICLE (GTA): Other Veh (Snowmobile, Golf Cart, Etc)","17400 S FIGUEROA ST","CARSON",,"918-05546-1610","1610","05546","CA0190016","CARSON","N"
18593334,"2018-05-29 06:46:23","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","600 E BANNING ST","COMPTON",,"918-07459-2840","2840","07459","CA0190042","COMPTON","N"
18593727,"2018-05-29 09:30:00","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","400 E 192ND ST","CARSON",,"918-05562-1636","1636","05562","CA0190016","CARSON","N"
18593646,"2018-05-29 10:36:00","093","GRAND THEFT VEHICLE (GTA): Truck, Motor Home, Cargo Van","20800 S AVALON BLVD","CARSON",,"918-05560-1619","1619","05560","CA0190016","CARSON","N"
